ZIP,HospID,City,State,Beds,RBeds,Outpatients,Admin,Inpatient,Hip95,Knee95,SalesYr,Sales12,Teach,Trauma,Rehab,Hip96,Knee96,Femur96,logBeds,logOut,logRBeds,logAdmin,logInpat,logHip95,logKnee95,logSales,logSales12,logHip96,logKnee96,logFemur96
64012,2063, Belton, MO,40,0,8235,1196,1101,67,92,2,1,0,0,0,2,0,3,3.713572067,9.016270068,0,7.087573706,7.00488199,4.219507705,4.532599493,1.098612289,0.693147181,1.098612289,0,1.386294361
64014,2763, Blue Springs, MO,107,17,30343,3980,4601,9,9,63,52,0,0,1,53,35,30,4.682131227,10.32035408,2.890371758,8.289288323,8.434246271,2.302585093,2.302585093,4.158883083,3.970291914,3.988984047,3.583518938,3.433987204
64057,24763, Independence, MO,130,9,14616,3083,2904,2,2,34,16,0,0,1,24,9,29,4.875197323,9.589940514,2.302585093,8.033982735,7.974188669,1.098612289,1.098612289,3.555348061,2.833213344,3.218875825,2.302585093,3.401197382
64068,60563, Liberty, MO,153,12,34460,6131,5722,4,4,73,56,0,1,1,87,64,141,5.036952602,10.44758353,2.564949357,8.72127624,8.652248422,1.609437912,1.609437912,4.304065093,4.043051268,4.477336814,4.17438727,4.955827058
64089,131063, Smithville, MO,76,11,7573,1792,816,12,14,9,4,0,0,1,8,0,15,4.343805422,8.932476608,2.48490665,7.491645474,6.705639095,2.564949357,2.708050201,2.302585093,1.609437912,2.197224577,0,2.772588722
64108,35063, Kansas City, MO,215,0,242875,11956,4853,24,24,28,17,1,1,0,33,24,33,5.375278408,12.4003063,0,9.38907216,8.487558386,3.218875825,3.218875825,3.36729583,2.890371758,3.526360525,3.218875825,3.526360525
64108,50063, Kansas City, MO,252,0,107886,6261,4798,2,2,56,74,1,0,0,68,74,41,5.533389489,11.58883966,0,8.742254902,8.476162842,1.098612289,1.098612289,4.043051268,4.317488114,4.234106505,4.317488114,3.737669618
64110,42063, Kansas City, MO,255,12,59799,8871,7882,44,79,37,24,1,0,1,55,19,45,5.545177444,10.99876094,2.564949357,9.090655529,8.972463821,3.80666249,4.382026635,3.63758616,3.218875825,4.025351691,2.995732274,3.828641396
64111,47063, Kansas City, MO,560,14,166278,20386,11943,14,18,210,160,1,1,1,235,205,132,6.329720906,12.02142238,2.708050201,9.922652722,9.387984339,2.708050201,2.944438979,5.351858133,5.081404365,5.463831805,5.327876169,4.890349128
64114,46063, Kansas City, MO,250,16,33179,10018,10906,0,10,124,50,1,1,1,93,54,81,5.525452939,10.40970256,2.833213344,9.212238569,9.297160064,0,2.397895273,4.828313737,3.931825633,4.543294782,4.007333185,4.406719247
64116,78563, North Kansas City, MO,324,10,52595,9721,12120,67,87,87,57,1,1,1,88,69,74,5.783825182,10.87039535,2.397895273,9.182146638,9.402694764,4.219507705,4.477336814,4.477336814,4.060443011,4.48863637,4.248495242,4.317488114
64128,51563, Kansas City, MO,284,6,150434,7201,4137,52,52,24,38,1,0,1,52,48,30,5.65248918,11.92128638,1.945910149,8.882114044,8.327967858,3.970291914,3.970291914,3.218875825,3.663561646,3.970291914,3.891820298,3.433987204
64131,33563, Kansas City, MO,292,11,32610,7833,11882,61,87,80,62,1,0,1,91,82,89,5.680172609,10.39240493,2.48490665,8.966228514,9.382864086,4.127134385,4.477336814,4.394449155,4.143134726,4.521788577,4.418840608,4.49980967
64132,45063, Kansas City, MO,445,18,59460,15720,15749,323,586,242,223,1,1,1,252,262,160,6.100318952,10.99307591,2.944438979,9.662752677,9.664595644,5.780743516,6.37502482,5.493061443,5.411646052,5.533389489,5.572154032,5.081404365
64139,38163, Kansas City, MO,88,16,62495,3597,1572,7,7,0,0,1,0,1,0,0,1,4.48863637,11.04285783,2.833213344,8.188133415,7.360739903,2.079441542,2.079441542,0,0,0,0,0.693147181
64501,88063, Saint Joseph, MO,165,26,104406,7220,4004,0,0,202,164,0,0,1,203,199,192,5.111987788,11.556052,3.295836866,8.884748726,8.29529886,0,0,5.313205979,5.105945474,5.318119994,5.298317367,5.262690189
64804,32063, Joplin, MO,185,0,25825,6554,4870,4,9,83,189,0,0,0,101,177,61,5.225746674,10.15913702,0,8.787983396,8.491054534,1.609437912,2.302585093,4.430816799,5.247024072,4.624972813,5.18178355,4.127134385
64804,33063, Joplin, MO,329,30,28769,10526,11328,5,8,108,114,0,0,1,125,97,94,5.799092654,10.26708846,3.433987204,9.261698664,9.335121089,1.791759469,2.197224577,4.691347882,4.744932128,4.836281907,4.584967479,4.553876892
64836,9063, Carthage, MO,68,0,31832,1740,837,61,124,22,1,0,0,0,20,5,28,4.234106505,10.36825877,0,7.46221494,6.7310181,4.127134385,4.828313737,3.135494216,0.693147181,3.044522438,1.791759469,3.36729583
65201,13063, Columbia, MO,292,0,45720,9482,8698,87,235,71,40,0,0,0,70,65,61,5.680172609,10.73031299,0,9.157256001,9.070963356,4.477336814,5.463831805,4.276666119,3.713572067,4.262679877,4.189654742,4.127134385
65201,13563, Columbia, MO,285,10,34870,5707,10168,54,100,215,325,0,0,1,212,256,80,5.655991811,10.45941082,2.397895273,8.649623979,9.227099156,4.007333185,4.615120517,5.375278408,5.786897381,5.361292166,5.549076085,4.394449155
65212,15063, Columbia, MO,397,40,309849,12727,8832,0,1,37,38,1,1,1,75,58,119,5.986452005,12.64384359,3.713572067,9.45155957,9.086249987,0,0.693147181,3.63758616,3.663561646,4.33073334,4.077537444,4.787491743
65265,68563, Mexico, MO,122,0,54473,3717,2226,44,76,49,99,0,0,0,54,73,36,4.812184355,10.9054788,0,8.220941168,7.708410667,3.80666249,4.343805422,3.912023005,4.605170186,4.007333185,4.304065093,3.610917913
65301,129063, Sedalia, MO,170,0,14879,5735,3571,8,28,105,79,0,0,0,55,73,78,5.141663557,9.607773308,0,8.654517382,8.180880942,2.197224577,3.36729583,4.663439094,4.382026635,4.025351691,4.304065093,4.369447852
65802,132063, Springfield, MO,233,0,51952,2930,1414,3,3,199,172,1,0,0,172,128,190,5.455321115,10.85809474,0,7.983098941,7.25488481,1.386294361,1.386294361,5.298317367,5.153291594,5.153291594,4.859812404,5.252273428
65804,135063, Springfield, MO,836,35,147309,28504,21635,23,39,344,377,0,1,1,412,376,282,6.72982407,11.90029449,3.583518938,10.25783479,9.982113873,3.17805383,3.688879454,5.843544417,5.934894196,6.023447593,5.932245187,5.645446898
65807,136263, Springfield, MO,129,9,60222,1097,1286,0,5,11,8,0,0,1,19,7,23,4.86753445,11.00580962,2.302585093,7.001245622,7.160069208,0,1.791759469,2.48490665,2.197224577,2.995732274,2.079441542,3.17805383
66002,5067, Atchison, KS,109,8,28632,2474,2456,1,1,30,34,0,0,1,20,31,33,4.700480366,10.26231518,2.197224577,7.813995675,7.806696373,0.693147181,0.693147181,3.433987204,3.555348061,3.044522438,3.465735903,3.526360525
66044,55067, Lawrence, KS,149,0,41454,6530,5059,4,4,71,50,0,0,0,65,54,67,5.010635294,10.63236378,0,8.78431535,8.529121762,1.609437912,1.609437912,4.276666119,3.931825633,4.189654742,4.007333185,4.219507705
66048,105067, Leavenworth, KS,225,5,110676,3778,1949,41,56,22,22,1,0,1,20,17,9,5.420534999,11.61437133,1.791759469,8.237214703,7.575584652,3.737669618,4.043051268,3.135494216,3.135494216,3.044522438,2.890371758,2.302585093
66102,47067, Kansas City, KS,301,24,45961,9542,6212,4,4,50,52,1,0,1,57,37,51,5.710427017,10.73557025,3.218875825,9.16356318,8.73439915,1.609437912,1.609437912,3.931825633,3.970291914,4.060443011,3.63758616,3.951243719
66103,51067, Kansas City, KS,464,15,334327,17049,12054,44,72,73,47,1,0,1,108,52,76,6.142037406,12.71987783,2.772588722,9.743905483,9.397234791,3.80666249,4.290459441,4.304065093,3.871201011,4.691347882,3.970291914,4.343805422
66112,48567, Kansas City, KS,276,0,21429,8615,5012,12,12,47,53,0,0,0,66,71,53,5.624017506,9.972547088,0,9.061376219,8.519789817,2.564949357,2.564949357,3.871201011,3.988984047,4.204692619,4.276666119,3.988984047
66204,78367, Shawnee Mission, KS,333,0,77665,13102,13266,37,73,82,108,0,0,0,118,95,91,5.811140993,11.26017286,0,9.480596491,9.493035028,3.63758616,4.304065093,4.418840608,4.691347882,4.779123493,4.564348191,4.521788577
66211,77767, Overland Park, KS,80,80,8387,686,0,11,14,0,0,0,0,1,0,0,0,4.394449155,9.034557392,4.394449155,6.532334292,0,2.48490665,2.708050201,0,0,0,0,0
66215,77567, Overland Park, KS,400,0,74411,7757,8613,115,218,85,156,0,0,0,100,109,51,5.993961427,11.2173725,0,8.956479848,9.061144066,4.753590191,5.38907173,4.454347296,5.056245805,4.615120517,4.700480366,3.951243719
66502,65067, Manhattan, KS,85,0,24962,2566,2347,0,2,71,58,0,0,0,71,61,43,4.454347296,10.12515001,0,7.850493181,7.761319181,0,1.098612289,4.276666119,4.077537444,4.276666119,4.127134385,3.784189634
66604,102567, Topeka, KS,331,0,47450,10743,8650,0,0,172,170,1,0,0,175,198,129,5.805134969,10.76745288,0,9.282102738,9.0654302,0,0,5.153291594,5.141663557,5.170483995,5.293304825,4.86753445
66606,101067, Topeka, KS,311,0,49500,10787,9246,0,0,197,209,1,0,0,194,242,143,5.743003188,10.80974815,0,9.286189684,9.132054454,0,0,5.288267031,5.347107531,5.272999559,5.493061443,4.9698133
66801,20067, Emporia, KS,134,0,20203,4374,4074,28,61,49,61,0,0,0,51,87,44,4.905274778,9.913635884,0,8.383661799,8.312626026,3.36729583,4.127134385,3.912023005,4.127134385,3.951243719,4.477336814,3.80666249
67056,33067, Halstead, KS,135,0,11329,2709,2957,3,3,105,170,0,0,0,91,146,11,4.912654886,9.335209354,0,7.904703914,7.992268643,1.386294361,1.386294361,4.663439094,5.141663557,4.521788577,4.990432587,2.48490665
67214,117067, Wichita, KS,566,0,111156,25283,24150,3,11,252,363,1,1,0,239,262,180,6.340359304,11.6186989,0,10.13792706,10.09208107,1.386294361,2.48490665,5.533389489,5.897153868,5.480638923,5.572154032,5.198497031
67214,110067, Wichita, KS,618,0,73421,21841,16038,0,2,221,254,1,1,0,216,214,159,6.428105273,11.2039789,0,9.991590001,9.682778535,0,1.098612289,5.402677382,5.541263545,5.379897354,5.370638028,5.075173815
67218,118067, Wichita, KS,506,38,182400,15609,9347,8,20,85,88,1,1,1,104,98,117,6.228511004,12.11396284,3.663561646,9.655667014,9.142917696,2.197224577,3.044522438,4.454347296,4.48863637,4.65396035,4.59511985,4.770684624
67357,78767, Parsons, KS,85,0,32309,3378,3582,39,122,76,105,0,0,0,72,99,64,4.454347296,10.38313206,0,8.125335087,8.183955717,3.688879454,4.812184355,4.343805422,4.663439094,4.290459441,4.605170186,4.17438727
67401,88067, Salina, KS,187,0,45294,6800,5299,142,201,128,140,1,0,0,137,107,83,5.236441963,10.72095193,0,8.824824939,8.5754621,4.96284463,5.308267697,4.859812404,4.94875989,4.927253685,4.682131227,4.430816799
67401,90067, Salina, KS,156,0,42088,3183,4489,33,61,84,95,1,0,0,97,93,54,5.056245805,10.6475417,0,8.065893547,8.409607981,3.526360525,4.127134385,4.442651256,4.564348191,4.584967479,4.543294782,4.007333185
67502,40767, Hutchinson, KS,142,6,66877,6233,5151,60,126,75,90,0,0,1,88,100,87,4.96284463,11.11062534,1.945910149,8.73777346,8.547140268,4.110873864,4.844187086,4.33073334,4.510859507,4.48863637,4.615120517,4.477336814
67530,32067, Great Bend, KS,139,0,60202,4309,3394,0,0,98,101,0,0,0,74,130,55,4.941642423,11.00547746,0,8.368693183,8.13005904,0,0,4.59511985,4.624972813,4.317488114,4.875197323,4.025351691
67901,61167, Liberal, KS,77,0,47101,3049,2627,102,150,37,14,0,0,0,45,24,35,4.356708827,10.76007074,0,8.02289687,7.87397838,4.634728988,5.017279837,3.63758616,2.708050201,3.828641396,3.218875825,3.583518938
68025,23066, Fremont, NE,100,0,23112,3876,5722,6,10,54,55,0,0,0,60,58,77,4.615120517,10.04815051,0,8.262816938,8.652248422,1.945910149,2.397895273,4.007333185,4.025351691,4.110873864,4.077537444,4.356708827
68103,62066, Omaha, NE,290,0,77675,9558,13130,27,87,140,124,1,0,0,116,91,74,5.673323267,11.26030161,0,9.165238398,9.482731126,3.33220451,4.477336814,4.94875989,4.828313737,4.762173935,4.521788577,4.317488114
68114,71066, Omaha, NE,559,20,31800,12894,16128,186,310,189,209,1,0,1,201,208,97,6.327936784,10.36725301,3.044522438,9.464594918,9.688374173,5.231108617,5.739792912,5.247024072,5.347107531,5.308267697,5.342334252,4.584967479
68122,69066, Omaha, NE,349,54,124425,8027,8092,68,87,59,55,0,1,1,58,67,54,5.857933154,11.73146644,4.007333185,8.99069071,8.998754769,4.234106505,4.477336814,4.094344562,4.025351691,4.077537444,4.219507705,4.007333185
68124,72066, Omaha, NE,369,0,49900,12667,11399,32,32,226,261,1,0,0,201,232,142,5.913503006,10.81779632,0,9.446834408,9.341368634,3.496507561,3.496507561,5.424950017,5.568344504,5.308267697,5.451038454,4.96284463
68198,74066, Omaha, NE,301,0,229344,10347,6430,88,106,50,38,1,1,0,80,44,81,5.710427017,12.3429827,0,9.244548543,8.768885326,4.48863637,4.672828834,3.931825633,3.663561646,4.394449155,3.80666249,4.406719247
68502,42066, Lincoln, NE,241,0,63718,7987,6550,44,68,83,93,1,1,0,99,96,102,5.488937726,11.06223807,0,8.985695695,8.787372989,3.80666249,4.234106505,4.430816799,4.543294782,4.605170186,4.574710979,4.634728988
68506,40066, Lincoln, NE,296,0,117854,11786,10447,72,109,245,355,1,0,0,278,333,96,5.693732139,11.67721033,0,9.374752508,9.254165852,4.290459441,4.700480366,5.505331536,5.874930731,5.631211782,5.811140993,4.574710979
68506,43566, Lincoln, NE,60,60,0,618,0,44,49,0,0,0,0,1,0,0,0,4.110873864,0,4.110873864,6.428105273,0,3.80666249,3.912023005,0,0,0,0,0
68510,46066, Lincoln, NE,218,0,39502,7241,9703,49,59,102,103,1,0,0,115,141,100,5.38907173,10.5841319,0,8.88765269,9.180293451,3.912023005,4.094344562,4.634728988,4.644390899,4.753590191,4.955827058,4.615120517
68601,14566, Columbus, NE,64,0,27346,1982,1818,2,2,43,32,0,0,0,37,32,59,4.17438727,10.21636211,0,7.592366129,7.506042179,1.098612289,1.098612289,3.784189634,3.496507561,3.63758616,3.496507561,4.094344562
68803,29066, Grand Island, NE,180,0,12985,6131,8353,4,4,128,216,0,1,0,140,172,102,5.198497031,9.471627133,0,8.72127624,9.030495745,1.609437912,1.609437912,4.859812404,5.379897354,4.94875989,5.153291594,4.634728988
68847,36066, Kearney, NE,163,0,43974,6184,8124,255,529,192,237,0,0,0,170,224,96,5.099866428,10.69137657,0,8.729882285,9.002701007,5.545177444,6.272877007,5.262690189,5.472270674,5.141663557,5.416100402,4.574710979
69101,56066, North Platte, NE,119,0,62109,3788,3579,18,56,67,31,0,0,0,52,29,62,4.787491743,11.03666229,0,8.239857411,8.183118079,2.944438979,4.043051268,4.219507705,3.465735903,3.970291914,3.401197382,4.143134726
69361,81066, Scottsbluff, NE,198,0,42637,6974,6079,0,2,125,102,0,0,0,109,89,87,5.293304825,10.66050115,0,8.850087607,8.712759975,0,1.098612289,4.836281907,4.634728988,4.700480366,4.49980967,4.477336814
70006,41872, Metairie, LA,455,0,61110,16693,11327,409,586,136,134,1,0,0,138,136,125,6.12249281,11.02044716,0,9.722804652,9.335032816,6.01615716,6.37502482,4.919980926,4.905274778,4.934473933,4.919980926,4.836281907
70072,41572, Marrero, LA,367,0,0,14525,18102,28,34,67,56,0,0,0,60,59,102,5.908082938,0,0,9.583695426,9.803832949,3.36729583,3.555348061,4.219507705,4.043051268,4.110873864,4.094344562,4.634728988
70112,58072, New Orleans, LA,272,0,0,7883,5452,191,372,57,67,1,0,0,58,57,39,5.609471795,0,0,8.972590668,8.603921195,5.257495372,5.92157842,4.060443011,4.219507705,4.077537444,4.060443011,3.688879454
70112,68072, New Orleans, LA,262,0,182560,8499,6435,4,5,46,65,1,0,0,59,74,36,5.572154032,12.11483964,0,9.047821442,8.769662508,1.609437912,1.791759469,3.850147602,4.189654742,4.094344562,4.317488114,3.610917913
70114,54572, New Orleans, LA,194,109,0,1078,137,191,212,0,1,0,0,1,1,0,3,5.272999559,0,4.700480366,6.983789965,4.927253685,5.257495372,5.361292166,0,0.693147181,0.693147181,0,1.386294361
70115,67072, New Orleans, LA,397,0,8880,9099,5467,106,148,71,75,1,0,0,67,74,70,5.986452005,9.091669442,0,9.116029693,8.606668198,4.672828834,5.003946306,4.276666119,4.33073334,4.219507705,4.317488114,4.262679877
70115,65072, New Orleans, LA,355,0,118625,12198,6219,67,112,73,80,1,0,0,73,86,78,5.874930731,11.68373097,0,9.40910926,8.735525186,4.219507705,4.727387819,4.304065093,4.394449155,4.304065093,4.465908119,4.369447852
70119,62072, New Orleans, LA,206,0,0,6034,5367,56,132,48,31,0,0,0,45,44,81,5.332718793,0,0,8.705331134,8.588210679,4.043051268,4.890349128,3.891820298,3.465735903,3.828641396,3.80666249,4.406719247
70119,62772, New Orleans, LA,55,55,0,75,1097,3,3,1,2,0,0,1,1,2,1,4.025351691,0,4.025351691,4.33073334,7.001245622,1.386294361,1.386294361,0.693147181,1.098612289,0.693147181,1.098612289,0.693147181
70121,63172, New Orleans, LA,502,0,271019,17906,11138,19,31,93,120,1,0,0,111,78,78,6.22059017,12.5099479,0,9.792946977,9.318207743,2.995732274,3.465735903,4.543294782,4.795790546,4.718498871,4.369447852,4.369447852
70127,62472, New Orleans, LA,215,0,36045,8133,5758,12,28,34,31,0,0,0,34,52,53,5.375278408,10.49255118,0,9.003808086,8.658519128,2.564949357,3.36729583,3.555348061,3.465735903,3.555348061,3.970291914,3.988984047
70131,59072, New Orleans, LA,124,0,0,3306,2943,4,4,16,10,0,1,0,13,10,46,4.828313737,0,0,8.103796713,7.98752448,1.609437912,1.609437912,2.833213344,2.397895273,2.63905733,2.397895273,3.850147602
70360,29072, Houma, LA,245,0,0,10188,7017,0,2,56,67,0,0,0,54,94,65,5.505331536,0,0,9.229063986,8.856233556,0,1.098612289,4.043051268,4.219507705,4.007333185,4.553876892,4.189654742
70461,86572, Slidell, LA,123,0,17155,5472,2199,88,101,30,20,0,0,0,17,16,32,4.820281566,9.750103246,0,8.607582191,7.696212639,4.48863637,4.624972813,3.433987204,3.044522438,2.890371758,2.833213344,3.496507561
70503,34072, Lafayette, LA,275,0,31755,10578,10855,82,162,22,37,0,1,0,39,46,69,5.620400866,10.36583696,0,9.266626183,9.292473202,4.418840608,5.093750201,3.135494216,3.63758616,3.688879454,3.850147602,4.248495242
70506,34372, Lafayette, LA,304,25,31762,10381,14395,282,535,97,150,0,1,1,72,134,81,5.720311777,10.36605737,3.258096538,9.247828816,9.574705669,5.645446898,6.284134161,4.584967479,5.017279837,4.290459441,4.905274778,4.406719247
70601,35572, Lake Charles, LA,286,0,11622,9611,6099,141,270,73,125,1,1,0,78,124,69,5.659482216,9.360741173,0,9.170767597,8.71604405,4.955827058,5.602118821,4.304065093,4.836281907,4.369447852,4.828313737,4.248495242
70601,36072, Lake Charles, LA,245,0,25550,8700,7420,121,136,60,55,0,0,0,56,49,54,5.505331536,10.14843173,0,9.071193241,8.912069098,4.804021045,4.919980926,4.110873864,4.025351691,4.043051268,3.912023005,4.007333185
70806,11072, Baton Rouge, LA,349,0,35405,11606,7663,10,17,73,60,1,0,0,74,68,78,5.857933154,10.47463658,0,9.359363643,8.94428932,2.397895273,2.890371758,4.304065093,4.110873864,4.317488114,4.234106505,4.369447852
70808,12072, Baton Rouge, LA,660,41,31025,21987,28482,33,41,232,245,1,0,1,182,231,176,6.49375384,10.34258084,3.737669618,9.998252129,10.2570627,3.526360525,3.737669618,5.451038454,5.505331536,5.209486153,5.446737372,5.176149733
70809, 011A72, Baton Rouge, LA,80,80,0,544,0,10,11,0,0,0,0,1,0,0,0,4.394449155,0,4.394449155,6.300785795,0,2.397895273,2.48490665,0,0,0,0,0
71103,87772, Shreveport, LA,369,0,41795,953,4353,116,159,56,66,1,0,0,70,88,65,5.913503006,10.64055592,0,6.860663671,8.378850242,4.762173935,5.075173815,4.043051268,4.204692619,4.262679877,4.48863637,4.189654742
71103,77672, Shreveport, LA,430,0,0,19129,8365,0,0,24,23,1,1,0,49,45,209,6.06610809,0,0,9.859013062,9.031931152,0,0,3.218875825,3.17805383,3.912023005,3.828641396,5.347107531
71105,80072, Shreveport, LA,110,0,12952,4358,4418,85,118,65,79,0,0,0,78,92,49,4.709530201,9.469082701,0,8.379997952,8.393668705,4.454347296,4.779123493,4.189654742,4.382026635,4.369447852,4.532599493,3.912023005
71120,82572, Shreveport, LA,493,21,280258,16977,11664,251,359,160,116,1,0,1,144,93,129,6.202535517,12.54346945,3.091042453,9.739673667,9.364348184,5.529429088,5.886104031,5.081404365,4.762173935,4.976733742,4.543294782,4.86753445
71201,46072, Monroe, LA,450,0,29200,14668,7817,150,199,123,119,0,0,0,123,156,99,6.11146734,10.28195823,0,9.593491702,8.964184046,5.017279837,5.298317367,4.820281566,4.787491743,4.820281566,5.056245805,4.605170186
71270,77072, Ruston, LA,129,0,12775,6004,4771,73,153,80,52,0,0,0,70,58,60,4.86753445,9.45532369,0,8.700347735,8.470520783,4.304065093,5.036952602,4.394449155,3.970291914,4.262679877,4.077537444,4.110873864
71270,77272, Ruston, LA,90,90,0,662,0,17,40,0,0,0,0,1,0,0,0,4.510859507,0,4.510859507,6.49677499,0,2.890371758,3.713572067,0,0,0,0,0
71291,89172, West Monroe, LA,166,0,49885,8149,4676,93,135,59,66,0,0,0,53,97,70,5.117993812,10.81749568,0,9.005773206,8.450412158,4.543294782,4.912654886,4.094344562,4.204692619,3.988984047,4.584967479,4.262679877
71301,5072, Alexandria, LA,233,0,27375,8462,5939,63,139,56,91,0,0,0,72,60,61,5.455321115,10.217422,0,9.043459,8.689464412,4.158883083,4.941642423,4.043051268,4.521788577,4.290459441,4.110873864,4.127134385
